latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
36.44256,129.42587,361.41,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,297.2,87.25,N
36.44102,129.41501,470.72,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,320.26,1016.58,N
36.43948,129.40416,499.97,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,366.42,1604.8,N
36.43793,129.39328,499.97,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,348.42,1604.95,N
36.43639,129.38239,480.47,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,325.96,1191.94,N
36.43484,129.37152,499.97,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,329.86,1604.54,N
36.4333,129.36063,443.85,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,312.25,632.16,N
36.43175,129.34975,413.06,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,301.53,338.15,N
36.4302,129.33887,354.84,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,292.05,70.18,N
36.42865,129.32799,353.88,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,292.61,68.95,N
36.4271,129.31711,327.85,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,289.55,24.88,N
36.37681,128.96826,308.69,1.01,1,2025-03-25,1225,Terra,MODIS,75,6.1NRT,285.63,10.92,N
36.37522,128.95737,328.96,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,287.19,29.44,N
36.34949,128.78169,303.01,1.02,1.01,2025-03-25,1225,Terra,MODIS,30,6.1NRT,284.51,7.06,N
36.34786,128.77063,315.88,1.02,1.01,2025-03-25,1225,Terra,MODIS,92,6.1NRT,284.71,16.43,N
36.45134,129.42395,480.39,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,333.53,1189.77,N
36.44979,129.41307,499.97,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,352.45,1604.48,N
36.44825,129.40221,499.97,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,353.44,1603.93,N
36.44671,129.39133,499.97,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,349.36,1604.54,N
36.44517,129.38048,499.97,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,337.19,1604.83,N
36.44362,129.36961,461.69,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,328.61,872.33,N
36.44207,129.35872,459.92,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,331.87,846.54,N
36.44053,129.34782,431.12,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,318.55,494.82,N
36.43898,129.33693,398.57,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,305.96,242.89,N
36.43743,129.32605,454.35,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,318.6,769.66,N
36.43588,129.31517,429.24,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,310.36,478.57,N
36.43433,129.30429,361.73,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,294.62,90.22,N
36.43277,129.29341,326.16,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,289.18,23.76,N
36.43122,129.28258,368.49,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,295.14,111.1,N
36.42966,129.2717,353.24,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,295.52,70.26,N
36.42811,129.26079,307.3,1,1,2025-03-25,1225,Terra,MODIS,71,6.1NRT,288.3,8.1,N
36.41407,129.1631,309.05,1.01,1,2025-03-25,1225,Terra,MODIS,76,6.1NRT,285.08,10.82,N
36.4125,129.15218,344.03,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,289.18,52.67,N
36.41093,129.1412,332.74,1.01,1,2025-03-25,1225,Terra,MODIS,58,6.1NRT,288.51,32.27,N
36.40935,129.13023,318.51,1.01,1,2025-03-25,1225,Terra,MODIS,59,6.1NRT,286.53,17.03,N
36.40619,129.10829,330.09,1.01,1,2025-03-25,1225,Terra,MODIS,83,6.1NRT,287.9,29.32,N
36.39988,129.06458,330.09,1.01,1,2025-03-25,1225,Terra,MODIS,88,6.1NRT,288.85,29.31,N
36.3983,129.0537,347.5,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,290.99,57.73,N
36.39672,129.0428,334.97,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,288.44,37.05,N
36.38721,128.97726,321.11,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,285.98,20.81,N
36.38561,128.96629,348.12,1.01,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,289.12,59.41,N
36.38403,128.95547,326.99,1.01,1,2025-03-25,1225,Terra,MODIS,43,6.1NRT,287.02,24.42,N
36.38242,128.94435,323,1.01,1.01,2025-03-25,1225,Terra,MODIS,0,6.1NRT,287.29,18.25,N
36.38082,128.93333,327.53,1.01,1.01,2025-03-25,1225,Terra,MODIS,42,6.1NRT,287.43,22.88,N
36.46319,129.44373,336.22,1,1,2025-03-25,1225,Terra,MODIS,96,6.1NRT,289.69,33.95,N
36.46011,129.42203,499.97,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,376.43,1604.54,N
36.45857,129.41115,499.97,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,328.42,1604.32,N
36.45703,129.40028,481.92,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,334.09,1218.88,N
36.45548,129.3894,464.16,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,336.78,909.9,N
36.45394,129.37854,419.06,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,317.55,383.69,N
36.4524,129.36769,403.12,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,312.21,268.36,N
36.45085,129.35681,424.01,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,315.07,426.44,N
36.4493,129.34592,411.73,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,312.87,327.69,N
36.44775,129.33501,386.46,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,306.65,178.79,N
36.44621,129.32411,381.32,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,305.2,156.66,N
36.44466,129.31323,374.81,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,303.67,131.72,N
36.4431,129.30235,360.91,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,298.98,87.91,N
36.44155,129.29144,360.24,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,297.94,86.24,N
36.44,129.28062,390.13,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,300.02,199.19,N
36.43845,129.26979,421.05,1,1,2025-03-25,1225,Terra,MODIS,100,6.1NRT,308.33,405.28,N
36.40758,129.02937,316.24,1.76,1.3,2025-03-25,1758,Aqua,MODIS,34,6.1NRT,281.79,35.54,N
36.4283,128.81483,308.31,1.82,1.32,2025-03-25,1758,Aqua,MODIS,74,6.1NRT,281.05,28.02,N
36.43021,128.79497,301.22,1.82,1.32,2025-03-25,1758,Aqua,MODIS,39,6.1NRT,280.23,18.45,N
36.45703,128.51048,301.14,1.9,1.35,2025-03-25,1758,Aqua,MODIS,38,6.1NRT,280.55,18.74,N
36.4691,128.63654,307.47,1.87,1.34,2025-03-25,1758,Aqua,MODIS,72,6.1NRT,279.54,26.49,N
36.47105,128.61607,342.4,1.87,1.34,2025-03-25,1758,Aqua,MODIS,100,6.1NRT,280.51,126.45,N
36.42308,129.33388,323.59,1.68,1.28,2025-03-25,1758,Aqua,MODIS,25,6.1NRT,283.88,44.22,N
36.42869,129.27931,319.63,1.7,1.28,2025-03-25,1758,Aqua,MODIS,99,6.1NRT,284.84,41.72,N
36.43057,129.261,309.33,1.7,1.28,2025-03-25,1758,Aqua,MODIS,21,6.1NRT,283.02,22.73,N
36.43422,129.22531,312.59,1.71,1.28,2025-03-25,1758,Aqua,MODIS,25,6.1NRT,282.28,28.66,N
36.42146,129.34085,324.5,1.68,1.28,2025-03-25,1758,Aqua,MODIS,82,6.1NRT,284.33,48.58,N
36.42326,129.32216,312.27,1.69,1.28,2025-03-25,1758,Aqua,MODIS,43,6.1NRT,283.16,26.11,N
36.42506,129.30353,305.49,1.69,1.28,2025-03-25,1758,Aqua,MODIS,45,6.1NRT,283.05,18.04,N
36.42678,129.28574,312.58,1.7,1.28,2025-03-25,1758,Aqua,MODIS,85,6.1NRT,283.99,29.7,N
36.42854,129.26749,317.17,1.7,1.28,2025-03-25,1758,Aqua,MODIS,95,6.1NRT,283.58,37.36,N
36.44337,129.23256,318.23,1.71,1.28,2025-03-25,1758,Aqua,MODIS,80,6.1NRT,283.95,39.19,N
36.44508,129.21492,333.33,1.72,1.29,2025-03-25,1758,Aqua,MODIS,100,6.1NRT,284.06,77.53,N
36.46002,129.17943,306.04,1.73,1.29,2025-03-25,1758,Aqua,MODIS,28,6.1NRT,280.93,20.01,N
36.50836,128.66911,303.84,1.86,1.33,2025-03-25,1758,Aqua,MODIS,24,6.1NRT,279.62,19.69,N
36.52012,128.67073,305.63,1.86,1.33,2025-03-25,1758,Aqua,MODIS,56,6.1NRT,280.75,23.74,N
36.4961,129.27908,319.75,1.7,1.28,2025-03-25,1758,Aqua,MODIS,99,6.1NRT,282.12,43.67,N
36.50764,129.38991,318.27,1.68,1.27,2025-03-25,1758,Aqua,MODIS,78,6.1NRT,283.87,35.17,N
36.50947,129.37207,315.96,1.68,1.27,2025-03-25,1758,Aqua,MODIS,60,6.1NRT,284.18,32.38,N
36.50988,129.37755,319.58,1.68,1.27,2025-03-25,1758,Aqua,MODIS,51,6.1NRT,284.51,39.09,N
36.53164,129.271,304.65,1.71,1.28,2025-03-25,1758,Aqua,MODIS,61,6.1NRT,281.88,20.55,N
36.5444,129.13843,309.84,1.74,1.29,2025-03-25,1758,Aqua,MODIS,65,6.1NRT,281.52,26.27,N
36.54618,129.11971,303.77,1.75,1.3,2025-03-25,1758,Aqua,MODIS,34,6.1NRT,280.75,17.39,N
36.57668,129.16299,303.62,1.74,1.29,2025-03-25,1758,Aqua,MODIS,36,6.1NRT,281.34,18.29,N
36.57858,129.14372,316.49,1.74,1.29,2025-03-25,1758,Aqua,MODIS,93,6.1NRT,282.04,38.3,N
36.58788,129.04839,300.8,1.77,1.3,2025-03-25,1758,Aqua,MODIS,34,6.1NRT,280.95,16.3,N
35.22041,127.85249,301.72,2.02,1.39,2025-03-25,1758,Aqua,MODIS,44,6.1NRT,282.54,22.61,N
35.40511,129.24454,317.75,1.65,1.26,2025-03-25,1758,Aqua,MODIS,96,6.1NRT,285.57,36.78,N
35.4067,129.22902,313.02,1.66,1.27,2025-03-25,1758,Aqua,MODIS,86,6.1NRT,284.83,29.07,N
35.40849,129.21181,302.9,1.66,1.27,2025-03-25,1758,Aqua,MODIS,52,6.1NRT,283.27,15.65,N
36.36133,128.91997,315.1,1.79,1.31,2025-03-25,1758,Aqua,MODIS,91,6.1NRT,283.03,38.03,N
36.3632,128.90109,309.68,1.79,1.31,2025-03-25,1758,Aqua,MODIS,78,6.1NRT,281.27,28.52,N
36.39066,128.62036,304.51,1.87,1.34,2025-03-25,1758,Aqua,MODIS,36,6.1NRT,280.38,21.75,N
36.36096,128.90633,315.47,1.79,1.31,2025-03-25,1758,Aqua,MODIS,80,6.1NRT,282.17,35.84,N
36.38665,128.62494,303.46,1.87,1.34,2025-03-25,1758,Aqua,MODIS,23,6.1NRT,279.76,19.94,N
36.37862,128.96732,331.1,1.78,1.31,2025-03-25,1758,Aqua,MODIS,100,6.1NRT,283.08,74.28,N
36.38045,128.94788,328.62,1.78,1.31,2025-03-25,1758,Aqua,MODIS,100,6.1NRT,283.19,67.24,N
36.39008,128.96938,310.51,1.78,1.31,2025-03-25,1758,Aqua,MODIS,43,6.1NRT,280.76,27.12,N
36.39962,128.99147,306.56,1.77,1.3,2025-03-25,1758,Aqua,MODIS,53,6.1NRT,280.01,22.58,N
36.43937,128.57135,309.67,1.89,1.34,2025-03-25,1758,Aqua,MODIS,76,6.1NRT,281.42,30.47,N
35.40549,129.19756,304.26,4.38,1.93,2025-03-26,0026,Terra,MODIS,58,6.1NRT,287.69,37.48,D
35.40366,129.2417,307.67,4.34,1.92,2025-03-26,0026,Terra,MODIS,66,6.1NRT,287.94,54.46,D
35.4022,129.19072,303.5,4.38,1.93,2025-03-26,0026,Terra,MODIS,56,6.1NRT,287.93,32.77,D
35.40006,129.23625,309.62,4.34,1.92,2025-03-26,0026,Terra,MODIS,69,6.1NRT,288.19,65.06,D
36.41909,128.78172,309.87,3.95,1.85,2025-03-26,0204,Terra,MODIS,69,6.1NRT,290.16,59.14,D
36.40944,128.82057,308.93,3.97,1.85,2025-03-26,0204,Terra,MODIS,68,6.1NRT,288.51,56.16,D
36.35998,128.52821,304.64,3.82,1.83,2025-03-26,0204,Terra,MODIS,51,6.1NRT,289.22,26.92,D
36.4169,128.82744,310.15,3.97,1.85,2025-03-26,0204,Terra,MODIS,22,6.1NRT,287.86,58.19,D
36.42673,128.78876,314.31,3.95,1.85,2025-03-26,0204,Terra,MODIS,59,6.1NRT,289.03,79.13,D
36.41837,128.80972,313.03,2.52,1.53,2025-03-26,0459,Aqua,MODIS,64,6.1NRT,296.14,30.59,D
36.51722,129.24866,309.67,2.35,1.48,2025-03-26,0459,Aqua,MODIS,62,6.1NRT,286.96,31.53,D
36.50011,129.35379,320.76,2.31,1.47,2025-03-26,0459,Aqua,MODIS,71,6.1NRT,289.91,55.15,D
36.3884,128.96892,317.6,2.47,1.51,2025-03-26,0459,Aqua,MODIS,56,6.1NRT,292.52,44.74,D
36.39458,128.99654,315.02,2.46,1.51,2025-03-26,0459,Aqua,MODIS,42,6.1NRT,290.64,36.23,D
36.38735,129.02608,332.71,2.45,1.51,2025-03-26,0459,Aqua,MODIS,87,6.1NRT,294.15,104.19,D
36.39255,129.04924,311.67,2.44,1.51,2025-03-26,0459,Aqua,MODIS,22,6.1NRT,291.98,26.17,D
36.3452,128.90083,313.76,2.5,1.52,2025-03-26,0459,Aqua,MODIS,46,6.1NRT,293.82,33.23,D
36.39696,129.13033,309.28,2.41,1.5,2025-03-26,0459,Aqua,MODIS,30,6.1NRT,292.02,23.55,D
36.40289,129.1568,306.65,2.4,1.49,2025-03-26,0459,Aqua,MODIS,18,6.1NRT,289.77,19.15,D
36.41026,129.31128,313.36,2.34,1.48,2025-03-26,0459,Aqua,MODIS,27,6.1NRT,289.76,30.33,D
36.50179,129.35796,322.51,2.31,1.47,2025-03-26,0459,Aqua,MODIS,79,6.1NRT,289.71,64.82,D
36.49331,128.65979,329.89,2.56,1.54,2025-03-26,0459,Aqua,MODIS,85,6.1NRT,294.78,95.85,D
36.49963,128.68755,307.59,2.55,1.54,2025-03-26,0459,Aqua,MODIS,37,6.1NRT,293.93,14.45,D
36.43532,128.57201,307.4,2.61,1.55,2025-03-26,0459,Aqua,MODIS,27,6.1NRT,293.3,14.86,D
36.4123,128.78308,310.36,2.53,1.53,2025-03-26,0459,Aqua,MODIS,52,6.1NRT,297.49,21.4,D
36.41189,129.31795,315.84,2.34,1.48,2025-03-26,0459,Aqua,MODIS,46,6.1NRT,289.68,37.82,D
35.39631,129.23434,305.43,2.52,1.53,2025-03-26,0459,Aqua,MODIS,49,6.1NRT,291.86,15.8,D
35.39101,129.21074,306.22,2.53,1.53,2025-03-26,0459,Aqua,MODIS,50,6.1NRT,290.73,16.44,D
36.41508,129.39461,307.71,2.31,1.47,2025-03-26,0459,Aqua,MODIS,37,6.1NRT,289.78,19.27,D
36.37927,128.85985,306.71,2.7,1.57,2025-03-26,1304,Terra,MODIS,23,6.1NRT,285.67,35.48,N
36.49094,128.55423,310.7,2.58,1.54,2025-03-26,1304,Terra,MODIS,81,6.1NRT,274.6,47.59,N
36.48421,128.54828,316.26,2.58,1.54,2025-03-26,1304,Terra,MODIS,93,6.1NRT,275.61,63.57,N
36.58341,129.0116,300.03,2.78,1.59,2025-03-26,1304,Terra,MODIS,11,6.1NRT,282.63,29.5,N
35.27257,127.78722,302.95,2.23,1.45,2025-03-26,1304,Terra,MODIS,52,6.1NRT,285.18,25.81,N
36.35305,128.89053,307.02,2.71,1.58,2025-03-26,1304,Terra,MODIS,36,6.1NRT,285.94,36.62,N
36.35125,128.86157,303.95,2.7,1.57,2025-03-26,1304,Terra,MODIS,28,6.1NRT,285.3,28.82,N
36.38684,128.97887,321.27,2.75,1.59,2025-03-26,1304,Terra,MODIS,100,6.1NRT,285.99,91.4,N
36.45967,128.49998,304.31,2.56,1.54,2025-03-26,1304,Terra,MODIS,38,6.1NRT,282.92,30.83,N
35.28537,127.78554,312,2.23,1.45,2025-03-26,1304,Terra,MODIS,84,6.1NRT,285.57,42.67,N
36.346,128.86813,304.07,2.7,1.57,2025-03-26,1304,Terra,MODIS,58,6.1NRT,285.21,31.41,N
36.34806,128.89836,306.39,2.71,1.58,2025-03-26,1304,Terra,MODIS,49,6.1NRT,286.16,36.14,N
35.28496,127.78063,310.28,2.23,1.45,2025-03-26,1304,Terra,MODIS,80,6.1NRT,285.5,39.26,N
36.35218,128.75406,300.21,2.65,1.56,2025-03-26,1304,Terra,MODIS,17,6.1NRT,286.29,21.82,N
36.34407,128.83972,302.37,2.69,1.57,2025-03-26,1304,Terra,MODIS,19,6.1NRT,285.28,25.21,N
35.27218,127.78267,303.72,2.23,1.45,2025-03-26,1304,Terra,MODIS,57,6.1NRT,285.31,26.7,N
36.4216,129.31339,301.98,1.28,1.12,2025-03-26,1836,Aqua,MODIS,40,6.1NRT,284.96,9.99,N
36.38772,128.98532,301.28,1.23,1.1,2025-03-26,1836,Aqua,MODIS,40,6.1NRT,283.03,8.7,N
36.3493,128.92076,302.26,1.22,1.1,2025-03-26,1836,Aqua,MODIS,48,6.1NRT,284.87,8.9,N
35.97781,127.5816,309.61,1.09,1.04,2025-03-26,1836,Aqua,MODIS,78,6.1NRT,279.1,14.71,N
35.96882,127.57883,311.53,1.09,1.04,2025-03-26,1836,Aqua,MODIS,74,6.1NRT,276.29,15.51,N
35.27763,127.8154,306.58,1.11,1.05,2025-03-28,1817,Aqua,MODIS,54,6.1NRT,272.49,13.74,N
35.28836,127.80556,301.96,1.11,1.05,2025-03-28,1817,Aqua,MODIS,21,6.1NRT,272.04,10.43,N
35.28415,127.81618,301.59,2.43,1.5,2025-03-29,0048,Terra,MODIS,48,6.1NRT,278.15,23.99,D
35.28786,127.81026,302.15,2.43,1.5,2025-03-29,0048,Terra,MODIS,51,6.1NRT,278.81,25.09,D
35.9654,128.41782,300.14,1.09,1.04,2025-03-30,0124,Terra,MODIS,17,6.1NRT,280.23,5.1,D
35.07354,128.07164,301.92,1.08,1.04,2025-03-30,0126,Terra,MODIS,15,6.1NRT,287.71,3.4,D
37.42572,129.177,303.52,1.1,1.04,2025-04-01,0107,Terra,MODIS,49,6.1NRT,290.13,4.62,D
37.48371,129.05182,306.11,1.03,1.01,2025-04-01,0538,Aqua,MODIS,59,6.1NRT,294.49,5.86,D
37.36267,126.94881,307.26,1.02,1.01,2025-04-01,0538,Aqua,MODIS,52,6.1NRT,295,4.43,D
36.05068,126.75105,306.73,1.04,1.02,2025-04-01,0538,Aqua,MODIS,52,6.1NRT,293.08,5.13,D
35.78296,127.83169,308.05,1.01,1,2025-04-01,0538,Aqua,MODIS,63,6.1NRT,289.67,7.05,D
35.23667,128.01529,321.34,1,1,2025-04-01,0538,Aqua,MODIS,80,6.1NRT,291.18,17.69,D
35.23828,128.02596,304.6,1,1,2025-04-01,0538,Aqua,MODIS,55,6.1NRT,291.77,4.44,D
35.16153,127.95009,301.15,2,1.38,2025-04-02,0147,Terra,MODIS,28,6.1NRT,290.24,11.6,D
35.64632,128.41426,306.48,2.09,1.41,2025-04-02,0147,Terra,MODIS,17,6.1NRT,294.61,15.56,D
36.46108,127.06091,301.23,1.65,1.26,2025-04-02,0147,Terra,MODIS,45,6.1NRT,289.72,7.18,D
36.22549,128.12943,300.67,1.94,1.36,2025-04-02,0147,Terra,MODIS,31,6.1NRT,289.32,8.75,D
35.66728,129.30025,305.33,1.33,1.14,2025-04-03,0516,Aqua,MODIS,38,6.1NRT,287.81,8.8,D
35.56522,129.36324,310.97,1.33,1.14,2025-04-03,0516,Aqua,MODIS,30,6.1NRT,292.41,12.51,D
35.94149,129.26408,304.06,1.32,1.14,2025-04-03,0516,Aqua,MODIS,44,6.1NRT,290.52,6.56,D
36.52891,128.46245,310.55,1.42,1.18,2025-04-03,0516,Aqua,MODIS,32,6.1NRT,297.39,13.41,D
35.66988,129.3143,320.77,1.33,1.14,2025-04-03,0516,Aqua,MODIS,76,6.1NRT,292.66,27.06,D
37.87599,127.20063,310.95,1.57,1.23,2025-04-03,0518,Aqua,MODIS,48,6.1NRT,296.81,12.58,D
35.14911,128.9839,306.77,1.22,1.1,2025-04-04,0126,Terra,MODIS,39,6.1NRT,293.64,9.31,D
36.16813,128.39894,303.14,1.12,1.05,2025-04-04,0126,Terra,MODIS,24,6.1NRT,289.19,4.14,D
35.87072,128.83282,307.49,1.17,1.08,2025-04-04,0126,Terra,MODIS,45,6.1NRT,292.3,5.91,D
35.87718,128.47098,304.64,1.13,1.06,2025-04-04,0126,Terra,MODIS,39,6.1NRT,291.86,6.13,D
35.84148,128.35556,301.33,1.12,1.06,2025-04-04,0126,Terra,MODIS,23,6.1NRT,289.13,4.43,D
35.67061,129.31723,312.67,1.24,1.11,2025-04-04,0126,Terra,MODIS,62,6.1NRT,290.79,12.98,D
35.68322,128.46065,305.36,1.14,1.06,2025-04-04,0126,Terra,MODIS,22,6.1NRT,292.56,6.15,D
35.43013,129.33955,305.44,1.25,1.11,2025-04-04,0126,Terra,MODIS,19,6.1NRT,290.88,6.47,D
35.37272,129.24936,300.97,1.24,1.11,2025-04-04,0126,Terra,MODIS,38,6.1NRT,289.3,5.32,D
35.37042,129.26262,302.62,1.25,1.11,2025-04-04,0126,Terra,MODIS,50,6.1NRT,290.39,6.46,D
35.31793,129.20146,302.53,1.24,1.11,2025-04-04,0126,Terra,MODIS,37,6.1NRT,288.64,6.36,D
35.38865,128.72668,306.34,1.18,1.08,2025-04-04,0126,Terra,MODIS,36,6.1NRT,292.28,6.74,D
35.24526,128.62032,307.3,1.17,1.08,2025-04-04,0126,Terra,MODIS,52,6.1NRT,293.15,7.82,D
35.28959,128.32005,306.45,1.14,1.06,2025-04-04,0126,Terra,MODIS,55,6.1NRT,293.83,6.99,D
36.99142,126.69753,314.14,1.01,1,2025-04-04,0126,Terra,MODIS,0,6.1NRT,288.69,8.14,D
35.1469,128.82336,301.68,1.2,1.09,2025-04-04,0126,Terra,MODIS,46,6.1NRT,290.48,5.8,D
35.24882,128.16106,309.54,1.12,1.06,2025-04-04,0126,Terra,MODIS,69,6.1NRT,291.54,8.83,D
35.1629,127.95648,303.58,1.1,1.05,2025-04-04,0126,Terra,MODIS,49,6.1NRT,289.83,6.26,D
35.11051,126.32722,305.49,1.01,1,2025-04-04,0126,Terra,MODIS,0,6.1NRT,290.64,4.24,D
36.98809,126.70561,310.38,1.22,1.1,2025-04-04,0557,Aqua,MODIS,50,6.1NRT,293.32,8.71,D
36.98655,126.69231,314.33,1.22,1.1,2025-04-04,0557,Aqua,MODIS,55,6.1NRT,293.12,12.6,D
38.04815,127.08366,304.42,1.31,1.13,2025-04-04,0557,Aqua,MODIS,53,6.1NRT,290.8,4.2,D
36.98356,126.70993,308.39,1.33,1.14,2025-04-06,0107,Terra,MODIS,63,6.1NRT,293.26,11.25,D
37.48501,129.05418,305.11,1.07,1.03,2025-04-06,0107,Terra,MODIS,61,6.1NRT,290.15,6.72,D
36.98517,126.6953,307.42,1.33,1.14,2025-04-06,0107,Terra,MODIS,40,6.1NRT,292.21,9.7,D
35.57298,126.68645,307.75,1.09,1.04,2025-04-06,0538,Aqua,MODIS,50,6.1NRT,292.29,6.16,D
36.97887,126.70618,313.29,1.05,1.02,2025-04-06,0538,Aqua,MODIS,57,6.1NRT,298.85,10.15,D
35.40265,129.25943,308.67,1,1,2025-04-06,0538,Aqua,MODIS,62,6.1NRT,293.41,6.89,D
34.95852,127.42661,305.03,1.05,1.02,2025-04-06,0538,Aqua,MODIS,42,6.1NRT,291.25,5.48,D
36.98359,126.69442,308.75,1.62,1.25,2025-04-07,0147,Terra,MODIS,40,6.1NRT,293.41,12.5,D
37.41328,126.70305,307.07,1.58,1.24,2025-04-07,0147,Terra,MODIS,39,6.1NRT,292.09,10.01,D
37.4026,126.69984,307.67,1.58,1.24,2025-04-07,0147,Terra,MODIS,25,6.1NRT,293.19,10.87,D
36.98021,126.71172,309.44,1.62,1.25,2025-04-07,0147,Terra,MODIS,59,6.1NRT,293.67,14.23,D
35.16275,127.93641,307.28,2.13,1.42,2025-04-07,0147,Terra,MODIS,58,6.1NRT,293.53,19.06,D
35.17484,127.84479,305.87,2.61,1.55,2025-04-07,0614,Aqua,MODIS,57,6.1NRT,286.05,20.16,D
36.98724,126.70684,301.26,1.43,1.18,2025-04-07,1815,Aqua,MODIS,39,6.1NRT,281.6,13.39,N
35.73144,128.46326,313.51,1.56,1.23,2025-04-08,0516,Aqua,MODIS,69,6.1NRT,303.16,15.96,D
35.21299,128.8287,316.29,1.52,1.22,2025-04-08,0516,Aqua,MODIS,69,6.1NRT,304.57,12.63,D
35.22166,128.14325,315.31,1.67,1.27,2025-04-08,0516,Aqua,MODIS,55,6.1NRT,301.66,15.7,D
35.66594,129.30701,316.05,1.4,1.17,2025-04-08,0516,Aqua,MODIS,46,6.1NRT,304.67,12.98,D
35.88609,128.5499,316.68,1.53,1.22,2025-04-08,0516,Aqua,MODIS,12,6.1NRT,302.88,14.19,D
35.90895,128.61124,314.37,1.51,1.21,2025-04-08,0516,Aqua,MODIS,0,6.1NRT,301.94,11.71,D
35.96564,128.41635,310.54,1.55,1.23,2025-04-08,0516,Aqua,MODIS,41,6.1NRT,299.13,8.85,D
35.67108,129.32271,303.09,1.3,1.13,2025-04-09,0128,Terra,MODIS,35,6.1NRT,282.84,6.3,D
35.3727,129.25368,304.2,1.31,1.13,2025-04-09,0128,Terra,MODIS,53,6.1NRT,288.74,7.38,D
35.24798,128.16492,307.29,1.17,1.08,2025-04-09,0128,Terra,MODIS,65,6.1NRT,285.04,8.92,D
36.9912,126.71114,301.26,1,1,2025-04-10,1834,Aqua,MODIS,39,6.1NRT,283.58,8.19,N
38.60804,128.34387,314.93,1.12,1.06,2025-04-11,0109,Terra,MODIS,67,6.1NRT,296.17,10.13,D
37.48011,129.05301,306.87,1.05,1.02,2025-04-11,0109,Terra,MODIS,60,6.1NRT,296.15,4.67,D
38.60217,128.33688,310.38,1.12,1.06,2025-04-11,0109,Terra,MODIS,32,6.1NRT,297.19,6.26,D
36.98473,126.69654,320.41,1.08,1.04,2025-04-11,0536,Aqua,MODIS,57,6.1NRT,302.33,11.65,D
35.96539,126.60826,316.43,1.12,1.05,2025-04-11,0536,Aqua,MODIS,55,6.1NRT,301.85,9.89,D
38.60567,128.3445,320.15,1,1,2025-04-11,0538,Aqua,MODIS,70,6.1NRT,297.59,13.5,D
38.09488,126.88309,315.88,1.04,1.02,2025-04-11,0538,Aqua,MODIS,70,6.1NRT,301.21,8.25,D
38.60403,128.33337,322.19,1,1,2025-04-11,0538,Aqua,MODIS,76,6.1NRT,299.59,15.19,D
38.1382,126.93552,328.61,1.59,1.24,2025-04-11,1212,Terra,MODIS,100,6.1NRT,278.65,59.17,N
38.10687,126.89,323.74,1.6,1.25,2025-04-11,1212,Terra,MODIS,77,6.1NRT,277.63,46.08,N
